,content,id,lat,location,lon,time,user,user_id
1882,"Me when I found out Kanan &amp; Hera had a child:

#StarWarsRebels #StarWarsRebelsFinale #Rebels #RebelsFinale… https://t.co/hEZpeQJ2IX",970857779979276288,,"Boston, MA",,2018-03-06 03:05:07,Mugsysam,25653324
1883,@UW_Promos @rising_serpent U don’t or u get a massive sheep following of the administration no matter the party. Differences are good!,970857779903770624,,"Boston, MA",,2018-03-06 03:05:07,G0pBlktivist,942849433217191936
1884,Other goalies gain on Vasilevskiy in Vezina race https://t.co/easE8ZiPm0 https://t.co/LqbwD7s666,970857779358560256,,"Boston, MA",,2018-03-06 03:05:06,nhl_zesty,762730814799024128
1885,Is money laundering the favourite crime of America’s elite? https://t.co/i4slpIlQl1 https://t.co/jrkwYdyAKc,970857778976768000,,"Boston, MA",,2018-03-06 03:05:06,mike_truman,304117589
1886,"@s_h_ea now all I can think of is Jonathan Davis saying ""tell me what's the bird, a-bird up"" in his whiny Korn voice",970857775176847360,,"Boston, MA",,2018-03-06 03:05:05,notryan,29141637
1889,RT @KestrelKapers: Awesome talk at the Nuttall Ornithological Club by @DMennill about vocal learning in wild Savannah Sparrows! @GuloThough…,970857771787866112,,"Boston, MA",,2018-03-06 03:05:05,GuloThoughts,4921336084
189,@ShmandaCastro Timmy,970859156730273792,,"Boston, MA",,2018-03-06 03:10:35,x3rebeccaleigh,178448859
1891,RT @BobMenery: Classic Scene https://t.co/Dm3L5Atvns,970857771343204352,,Muenster texas,,2018-03-06 03:05:05,GrantSpringer98,795746420645134336
1892,RT @irishrygirl: Teachers who are on strike in WV pooled their money together to make sure the 67% of kids who get free lunches will still…,970857771284549632,,Las Cruces,,2018-03-06 03:05:04,santafe45,48884759
1893,"RT @HalGregersen: Put simply, this male dominated Q&amp;A imbalance must change in tech and beyond.  @MITLeadership… https://t.co/uzHxZIdMor",970857771213221888,,"Cambridge, MA",,2018-03-06 03:05:04,MITSloanExecEd,37661465
1894,"Elias is absolutely golden, he needs a push big time once he’s done getting killed by Braun #WWE #RAW",970857770982563840,,"Boston, MA",,2018-03-06 03:05:04,Wwefanatic208,3070481683
1895,"RT @RealJayKenney: If you're in Mass and bitching about lack of power, imagine how Puerto Rico feels",970857770684702720,,"The Chill Zone, USA",,2018-03-06 03:05:04,BobbyBeers02,188819070
1896,next year this won’t be water... cheers to the start of my 20’s!! 🥂 @ FiRE+iCE Boston https://t.co/yXmC66ro1t,970857769166401536,-71.07249136,nc🛫ma,42.35071925,2018-03-06 03:05:04,daaaarien,609746211
1897,Hitmontop (M) (IV: 71% - CP: 1103) until 10:30:57PM at 45-99 Madison Ave https://t.co/vqDh8XrgWm https://t.co/qACLZV1x9e,970857768960880640,,"Boston, MA",,2018-03-06 03:05:04,BostonPogoMap,838051812544409600
1898,"RT @irishrygirl: I’d trade wars were good and easy to win, everyone would be doing them and no one would be winning. #NAFTA #DonTheCon",970857768864292864,,"Puget Sound, Washington, USA",,2018-03-06 03:05:04,ToniDragon6540,841413794429460480
1899,LMAO https://t.co/aOHa5iR9ds,970857767207604224,,"Medford, MA",,2018-03-06 03:05:04,alinasrvtnk,170011217
19,@SwampyBG rainbows ❤ im surprised.. you're in Missouri?,970859325672472576,,"Boston, MA",,2018-03-06 03:11:15,missSofff,418587959
190,Dusty. Perfectly encapsulates the unique bond between coach and player. https://t.co/4fbOg9092W,970859155736154112,,"Boston, MA",,2018-03-06 03:10:35,Nick8Cooney,201546552
1900,RT @mdanilova: Watching this trainwreck like #thebachelor #thebachelorfinale https://t.co/gO7eNgYuGR,970857766586863616,,Sunshine State,,2018-03-06 03:05:03,esmeegarciee,61337668
1901,RT @hungrrypanda: I choose you every day from here on out... until tomorrow when I dump u for the other chick i shouldve chosen..  #TheBach…,970857765773209600,,"Pennsylvania, USA",,2018-03-06 03:05:03,fabufashion1,933125475634991104
1902,Congrats cast of 1984! https://t.co/78cbi3LzEY,970857764804325376,,"Boston, MA",,2018-03-06 03:05:03,tschine,378252072
1903,"@MarsMenagerie The Impeccable Pig in Austin, TX",970857764443615232,,"Boston, MA",,2018-03-06 03:05:03,miaboostrom,37454694
1904,I'd settle for Bluetooth support. https://t.co/CJd7EGBk2R,970857764435185664,,"Boston, MA",,2018-03-06 03:05:03,kennega,61546084
1905,RT @unknowncorner: @vinod_sharma “The notion that there was a pure Tamil that had no Sanksrit in it is a complete fantasy. There are Prakri…,970857763881435136,,Indo-Pacific,,2018-03-06 03:05:03,cpings4IN,103793810
1906,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857763415801856,,Canada,,2018-03-06 03:05:03,bigbadbruins73,927360030340300800
1907,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970857763202007040,,"Florida, USA",,2018-03-06 03:05:03,tayyyhfilthy,3276850664
1908,"RT @MBTA: #MBTA #RedLine Update: Shuttle buses replace service btw. North Quincy and Braintree tonight, Mar. 5 from ~9:00 PM through the en…",970857761947791360,,RT's Are FYI Purposes Only,,2018-03-06 03:05:02,robinsnewswire,40173650
1909,10 rookie mistakes people make when booking a flight: https://t.co/5n5Zqh8J8o https://t.co/ICS5BrciZG,970857757980217344,,"Boston, MA",,2018-03-06 03:05:01,SmarterTravel,14132853
191,YES! 👏👏👏 https://t.co/w9kM3ot5Ij,970859155354464256,,"Boston, MA",,2018-03-06 03:10:34,LynneZagami,25517118
1910,"Watching this is like watching a clown car wreck, knowing what happens. I want to laugh because it's really funny b… https://t.co/i4ANQSZkjl",970857757883752448,,"Boston, MA",,2018-03-06 03:05:01,chelseallyn,14151623
1911,And we are back up! That was not bad. Power was out for half hour. Glad it’s back. Night all,970857757233631232,,"Watertown,MA",,2018-03-06 03:05:01,patty924,14775717
1912,This all seems too perfect right now...WHAT ARE YOU DOING TO US PRODUCERS?! #TheBachelorFinale,970857757086711808,,"Boston, MA",,2018-03-06 03:05:01,megalexandra3,927644912199307264
1913,Get yourself a man who wants to get off the phone with you in order to play Fortnite with your little brother,970857755862028288,,"Boston, MA",,2018-03-06 03:05:01,megogara,2957617553
1915,Harvard professor on leave over sexual misconduct allegations https://t.co/cBscrvLdnS,970857752049344512,,"Boston, MA",,2018-03-06 03:05:00,boston25,19665244
1916,Tip led to arrest for hit-and-run of Onset firefighter https://t.co/34Wpjrz7kF,970857751889903616,,"Boston, MA",,2018-03-06 03:05:00,boston25,19665244
1917,RT @mdanilova: Watching this trainwreck like #thebachelor #thebachelorfinale https://t.co/gO7eNgYuGR,970857751328026624,,Canada,,2018-03-06 03:05:00,mizz_dunn,32876640
1918,"RT @HarvardBiz: Should you trust your instinct — or an algorithm?
https://t.co/1k3dnu5rPZ",970857747884453888,,"London, England",,2018-03-06 03:04:59,SkylineStartups,914946623997923328
1919,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857747762819072,,"New Liskeard, Ontario",,2018-03-06 03:04:59,clouts89,33825539
1921,"RT @HarvardBiz: When expectations aren’t met, everyone feels frustrated https://t.co/pAAKdRl8ZX",970857746827366400,,bandung,,2018-03-06 03:04:59,HaritsLuqman1,1014306738
1922,That girl is foolish https://t.co/aqVSjBqsCV,970857746395467776,,"Boston, MA",,2018-03-06 03:04:59,heymamore,613996216
1923,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857745611096064,,Montreal,,2018-03-06 03:04:58,ThomasHarvey26,161321939
1925,@TheRealFredLee Fred--you are so kind. Thank you for taking the time to express this. 🙏,970857743937691648,,"Boston, MA",,2018-03-06 03:04:58,BethFratesMD,730021628
1927,😜silliness #SheSailedAwayOnABonnieSummerDay https://t.co/exDLlt8GBx,970857743014924288,,"Boston, MA",,2018-03-06 03:04:58,JanMerri,460143880
1928,RT @mdanilova: Watching this trainwreck like #thebachelor #thebachelorfinale https://t.co/gO7eNgYuGR,970857742817734656,,"Saint Augustine, FL",,2018-03-06 03:04:58,courtlovesbears,1046208007
1929,@tylerscactus i’m down!!!,970857742440202240,,"Boston, MA",,2018-03-06 03:04:58,smileyseavey99,834136536765562880
193,Karissa really went to chipotle and got chicken and brown rice.. that’s IT. No sauce or vegetable. If you’re gonna… https://t.co/zsgsxCRv73,970859152770781184,,"Boston, MA",,2018-03-06 03:10:34,rolyatmcpherson,30753663
1930,Toronto better figure this out quick because it doesn’t get any easier with Pens &amp; Stars coming to town. Then they… https://t.co/boLhYAXgCD,970857741332791296,,"Boston, MA",,2018-03-06 03:04:57,themikeypick,3685266858
1931,"@PartPhil @Glock_Coma_ @My_2_bratz @PatEnt07 @AP When u say Russia you sound fkn retarded...that's why we laugh at you.
#MAGA",970857738828959744,,"Cambridge, MA",,2018-03-06 03:04:57,pill_of,899299487436472320
1932,RT @WarrenIsDead: watching this Nunberg thing is like watching a frightened wolf trying to chew off its own trapped leg but also you notice…,970857737872588800,,Colorado,,2018-03-06 03:04:57,VengefulAnatomy,155618670
1933,a letter from me is being given to my boys tomorrow and i know they probably won't read it but if they do i will be forever grateful,970857737096777728,,"Boston, MA",,2018-03-06 03:04:56,coIoredfree,1601887092
1934,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857736719265792,,south tampa,,2018-03-06 03:04:56,BethyBarry,353187259
1935,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970857736526336000,,"DMV, USA",,2018-03-06 03:04:56,MrFatherTino,404290823
1936,@MightyD88 Empty net pseudo-breakaway. Beat Roesler to a loose puck and then she got hauled down by Roesler. For so… https://t.co/er3iVnxea8,970857735540674560,,"Boston, MA",,2018-03-06 03:04:56,PrideAndPower1,4384745841
1937,@schmooey *asparagus emoji*,970857734936686592,,"Boston, MA",,2018-03-06 03:04:56,brendanciecko,17240059
1938,RT @TheyCallMeYDG: if he’s on the drums shouldn’t it be “rock with elias” https://t.co/VdA1HWrTCv,970857734240395264,,PSN: MuricaMark,,2018-03-06 03:04:56,ThisHurtsMyEyes,391767816
1939,"@Emma4Change @grayhamandeggs9 “Elected officials have allowed her to own the process,[...] it’s an egregious exampl… https://t.co/UyI2zoOUiq",970857734232006656,,"Boston, MA",,2018-03-06 03:04:56,notchuraverage1,104324821
1940,Nunberg - Drunk History recorded as it happens!,970857733644849152,,"Boston, MA",,2018-03-06 03:04:56,myantebellum,2260592660
1941,"RT @ChrisMannixYS: So we're just buying the tainted meat excuse? OK, cool.",970857733607051264,,Chi Town,,2018-03-06 03:04:56,DaMac0831,315455413
1942,That fallen rose is symbolic AF #TheBachelor,970857732864659456,,"Cambridge, MA",,2018-03-06 03:04:55,bobregon,303477101
1943,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970857732621430784,,Cleveland ,,2018-03-06 03:04:55,xavmedina_,2726784803
1944,@TurkishAirlines Your link does NOT work AND your USA website is still NOT functioning properly.,970857732550127616,,"Cambridge, MA",,2018-03-06 03:04:55,chanda76,157729368
1946,RT @nii_xO: Discern before you decide.,970857729110827008,,"Houston, TX",,2018-03-06 03:04:54,Kris__Davis,30378643
1947,RT @_KevinSosa_: I could really use a hug rn,970857728934588416,,Kc,,2018-03-06 03:04:54,reine_lizeth,2557718376
1948,RT @irishrygirl: Does anyone know if #samnunberg has any guns? I do not believe this man is very stable and threatening #suckabee on camera…,970857725767897088,,"Lenexa, KS",,2018-03-06 03:04:54,iambillhello57,828415834393628672
1949,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970857725700829184,,"Virginia, USA",,2018-03-06 03:04:54,OVOMAYA,60443194
195,"RT @ImDugas: “Where you from?”

“Marlborough”

“Where?”

“Marlborough MA”

“Where?”

“Near Worcester MA”

“Where?”

I’m from Boston. Big ci…",970859151365730304,,"Boston, MA",,2018-03-06 03:10:34,ImDugas,30781054
1950,RT @1ONLYBA: I think 4 https://t.co/6fsDhsaKQk,970857725172355072,,"Boston, MA",,2018-03-06 03:04:54,360demetrius,1012379888
1951,@Mariahbehave 😂😂😂😂😂,970857725101051904,,"Boston, MA",,2018-03-06 03:04:53,Humble_Asshole,435606170
1953,"RT @Molly3186: The NRA is a tax exempt nonprofit.

The IRS should revoke the NRA’s nonprofit status.

Who agrees?

#BoycottNRASponsors #Boy…",970857724048113664,,"Brooklyn, NY",,2018-03-06 03:04:53,MulletYvonne,764546319906140160
1954,Nothing is better than what @dave_filoni just gave us. #StarWarsRebels is his best work yet and I can’t wait to see… https://t.co/1FNu1Nc2VG,970857721846206464,,"Boston, MA",,2018-03-06 03:04:53,JamesCarsonIII,164778734
1955,dog: but what if it isn't,970857721665871872,,"Boston, MA",,2018-03-06 03:04:53,BitchWithA_W,436942546
1957,I'll have friends there and any family that accepts me. I will wear a cute dress and have a choreographed dance and… https://t.co/0DpLlsgzse,970857721309351936,,"Boston, MA",,2018-03-06 03:04:53,MoonScorch,4433254096
1958,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857720805912576,,Toronto,,2018-03-06 03:04:52,pen_devil,436324726
196,"RT @celtics: All-Star break couldn't come at a better time for us, but there's much work to be done over the next 8 days in preparation for…",970859151151611904,,Tennessee,,2018-03-06 03:10:33,Wombz,779127155494047744
1960,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970857718079721472,,Soufside,,2018-03-06 03:04:52,YeahThatsJosh,157983731
1961,I grew up in a Latinx church and experienced a few quinces. I only stared transitioning a couple years ago and I gr… https://t.co/JrCwZ9TIc5,970857714992676864,,"Boston, MA",,2018-03-06 03:04:51,MoonScorch,4433254096
1962,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970857714443345920,,"Scarsdale, NY",,2018-03-06 03:04:51,YungLost_Rebel,76770147
1963,"I am... underwhelmed.

dude you JUST DUMPED ANOTHER GIRL 5 MINUTES AGO

#TheBachelor #TheBachelorFinale https://t.co/aZmTilWkGu",970857713323388928,,"Boston, MA",,2018-03-06 03:04:51,HerCampus,65576332
1964,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857713084387328,,they/them,,2018-03-06 03:04:51,cutebram118,2720041787
1965,👀👀 @cediosman,970857712413216768,,"Boston, MA",,2018-03-06 03:04:50,dgoldy216,3291012390
1966,RT @_KevinSosa_: All Hispanic girls should get an Oscar bc tan dramáticas que son lmao,970857711733825536,,University of Central Florida,,2018-03-06 03:04:50,THEREALKENGY,67517021
1967,RT @killuawe: after school kissing https://t.co/4pkBJ4ROQH,970857710555148288,,Canada,,2018-03-06 03:04:50,paladiknice,3083872005
1968,RT @Mista_Moshi: Only real ones remember the pain and joy of the PS2 life... https://t.co/5wuDvGLKRK,970857709955375104,,The Region,,2018-03-06 03:04:50,DickeysDame,2463753972
1969,Your insecurities can get you in trouble.,970857709095587840,,"Boston, MA",,2018-03-06 03:04:50,MilcaPolynice,26193491
197,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970859149838995456,,TWO-Fifteen ✌🏾,,2018-03-06 03:10:33,sNicoles215,1402925216
1970,When the @UNCWRowdyHawks have to start copying chants 😂😂😂 @TheRealNZone,970857708214767616,,"Boston, MA",,2018-03-06 03:04:49,Msamaha24,26588004
1971,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857707740606464,,"Vancouver, BC",,2018-03-06 03:04:49,ChristineMcAvoy,19093535
1972,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857707656892416,,814 ⏩ 412,,2018-03-06 03:04:49,caitlin_2918,717087750
1974,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970857704460824576,,Dundermifflin Paper Company,,2018-03-06 03:04:49,TylerMaybin10,899450780666785792
1976,RT @MichaelBeeman: They can’t arrest you if you’re always in an interview. #SamNunberg #MSNBC https://t.co/sITzzHikZq,970857703655596032,,Minneapolis,,2018-03-06 03:04:48,911grrl,408127627
1977,@hellogiebear You’re not one of my best friends anymore,970857701377966080,,"Boston, MA",,2018-03-06 03:04:48,basuraxmami,55048117
1978,RT @celtics: Morris at the 🚨! https://t.co/ohQhMbZPa7,970857701357080576,,On Netflix,,2018-03-06 03:04:48,ComicCardGuy,2193488317
198,Wow that ring #thebachelor,970859149381722112,,"Boston, MA",,2018-03-06 03:10:33,laviejaime,63531491
1980,RT @notallbhas: I look forward to a day in which we stop referring to women of any size or shape as having the body of young boys or equati…,970857698504814592,,btwn/kw/whtvr,,2018-03-06 03:04:47,Poon4m,929560272
1981,"And...we still have 54 mins of #TheBachelorFinale and 2 hours tomorrow night. Somethings about to get real weird, real fast! #TheBachelor",970857697900888064,,"Boston, MA",,2018-03-06 03:04:47,Ashlyn17,14835084
1982,RT @celtics: Tatum fakes the pass &amp; drains the triple 👌 https://t.co/vqaoDL3hNF,970857696172879872,,"Holbrook, MA",,2018-03-06 03:04:47,CamMarshall14,551246219
1984,"Well, at least I won in my final rose fantasy pick... sort of. #TheBachelorFinale",970857692884500480,,"Boston, MA",,2018-03-06 03:04:46,ThatSammi,15885967
1986,I bet Ari didn’t even know Becca’s last name... #TheBachelor,970857691496280064,,"Boston, MA",,2018-03-06 03:04:45,Missashleyrene,55115218
1987,"RT @disposable_usa: ???  FREE  ???  DOWNLOADS  ???
you know the deal, share it around

44cz-bk22
2mah-ydnc 
8q7b-6und
vdap-5pyd
gxce-h3t3
a…",970857689713651712,,"Boston, MA",,2018-03-06 03:04:45,lilithworldwide,778336201816375296
1988,Food for thought https://t.co/U2rhffqbAw,970857689604591616,,"Boston, MA",,2018-03-06 03:04:45,acryts,229146011
1989,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970857688887386112,,Path to Eternal Enlightenment,,2018-03-06 03:04:45,CocoaBrownJesus,178798469
199,"RT @sapinker: Unfortunately, there’s No Surefire Solution to Ending Mass Shootings (but we should keep in mind that shootings in general ar…",970859149134241792,,"Madera, CA",,2018-03-06 03:10:33,mrmatt408,876997611193942016
1990,RT @SurvivingGrady: Mark Hamill introducing himself to Gal Gadot is pretty much the highlight of the #Oscars https://t.co/86HrCM18Ut,970857688346144768,,"Long Beach, CA",,2018-03-06 03:04:45,FinleySailer,963540527143518208
1991,Arie rn. #TheBachelorFinale #TheBachelor https://t.co/caWomLlngf,970857687121580032,,"Boston, MA",,2018-03-06 03:04:44,rebeccajforman,30258292
1992,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857686207270912,,Canada,,2018-03-06 03:04:44,ZeusIsGodly,4827884998
1993,RT @ERCNow: BREAKING NEWS: Dick's Sporting Goods announced that they will permanently end sales of assault rifles and high-capacity magazin…,970857686064656384,,NYC,,2018-03-06 03:04:44,star1965,39897583
1994,💕 https://t.co/pCAKNwe00z,970857685653606400,,"Boston, MA",,2018-03-06 03:04:44,PKGM,42510072
1995,RT @Mayberrykush: @ShlimeBob @millsguap You def don’t need it Mills,970857685548748800,,In da back wit da sexxi niggas,,2018-03-06 03:04:44,ShlimeBob,767744564820054016
1997,Oh god am I really looking for Astolfo costumes online,970857685519347712,,"Cambridge, MA",,2018-03-06 03:04:44,coherentstates,808524596181921792
1998,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857684407697408,,"Toronto, Ontario",,2018-03-06 03:04:44,nhltea,895437585090310144
1999,@Gabino_Iglesias *tries to drool* such pretty shelves 😍,970857682524692480,,"Boston, MA",,2018-03-06 03:04:43,_TaleOldAsTime_,2836364579
2,Update: I made a milkshake and it was the best decision of my life https://t.co/yjvTvx6WSx,970859335751557120,,"Boston, MA",,2018-03-06 03:11:17,SamanthaHart6,413398182
20,"RT @celtics: The C’s got out to a big lead early and never looked back, defeating the Bulls 105-89. Brown finished with a game-high 21pts o…",970859325668261888,,"Sydney, New South Wales",,2018-03-06 03:11:15,effected666,340799973
200,"@Bowsnonk [hears song] ""I bet this guy is king of all weeni--yep.""",970859147712450560,,02139,,2018-03-06 03:10:33,hoover_dam,35197742
2000,"""The Mother We Share"" by Chvrches (from The Bones of What You Believe). Listen live: https://t.co/iw0NYFUvdc",970857681744465920,,"Boston, MA",,2018-03-06 03:04:43,RadioBDCMusic,960847416
2001,RT @RicanInBoston2: And Sam was never heard from again 💀 https://t.co/EH9kSO9NL1,970857681211752448,,North East,,2018-03-06 03:04:43,cherokeesher2,1928290020
2003,RT @MarvAntMore: @blackmirror Me waiting for a new season or special episode of Black Mirror https://t.co/Bh0nWCQzoM,970857680205066240,,+62,,2018-03-06 03:04:43,fardaney,2381295420
2004,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857678833618944,,Canada,,2018-03-06 03:04:42,NoGucciMain,2826025721
2005,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857676673572864,,"Tampa Bay, FL",,2018-03-06 03:04:42,PalatMyJohnson,2413244882
2007,@GovMikeHuckabee @PressSec Bahahaha!!!!!!!!! Love this,970857676044414976,,"Boston, MA",,2018-03-06 03:04:42,MissTree18,1528650636
2008,RT @Marc_DAmico: 🥋 https://t.co/ZjVLpqgCGE,970857674794504192,,the Universe,,2018-03-06 03:04:41,Just_Ameena,342379260
2009,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970857674173661184,,Gammaland,,2018-03-06 03:04:41,2dope4urpipe,53841818
201,"RT @celtics: The C’s got out to a big lead early and never looked back, defeating the Bulls 105-89. Brown finished with a game-high 21pts o…",970859147293003776,,Tega Cay,,2018-03-06 03:10:33,noahrmiller,2198316761
202,"RT @celtics: The C’s got out to a big lead early and never looked back, defeating the Bulls 105-89. Brown finished with a game-high 21pts o…",970859145870979072,,"Brisbane, Australia",,2018-03-06 03:10:32,marcothejourno,115522862
204,@WTPBostonSports Brad liked that,970859144382238720,,"Boston, MA",,2018-03-06 03:10:32,c_johnson36,2491100897
205,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970859144080064512,,Canada,,2018-03-06 03:10:32,JoeyMoser96,345646089
206,"Figueroa habría disparado contra Jimmy Vásquez de 15 años, cuando caminaba con sus amigos por la calle https://t.co/l1NvWuyy3F",970859143060971520,,"Boston, MA",,2018-03-06 03:10:32,TelemundoNI,97273055
207,"RT @celtics: The C’s got out to a big lead early and never looked back, defeating the Bulls 105-89. Brown finished with a game-high 21pts o…",970859142796726272,,"Boston, MA",,2018-03-06 03:10:31,Jonathansandle3,923356246526263296
208,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970859141345325056,,Cali 🏜,,2018-03-06 03:10:31,marvymarv18,2251165075
209,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970859140712034304,,"Long Beach, CA",,2018-03-06 03:10:31,QuinnBSheridan,1453170054
21,Vc e linda — Obrigado https://t.co/Rcmp5RNFDI,970859324535984128,,"Brookline, MA",,2018-03-06 03:11:15,Lu_Oliveiraaaa,789445330236481536
210,@wzlx Sending congrats to @NealSchonMusic @JourneyOfficial with a major milestone @billboard https://t.co/xE5RrXTMjV,970859139898527744,,"Boston, MA",,2018-03-06 03:10:31,KennyYoungZLX,250315290
211,@SenSanders The United States is 3rd in murders throughout the world. But if you take out just 5 Democrat controlle… https://t.co/j08qAoiAFj,970859139441266688,,"Boston, MA",,2018-03-06 03:10:31,ineedtheeggs,64923454
212,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970859139055411200,,new jersey,,2018-03-06 03:10:31,ericanilss,1135124978
213,RT @celtics: 1️⃣0️⃣k 👊 Congrats @al_horford! https://t.co/XJYoLld8u1,970859138841444352,,"Baltimore, MD",,2018-03-06 03:10:31,One_Crazy_Sikhi,2790918366
214,RT @NBCSCeltics: Keep your eye on Marcus Smart baseline 😂 https://t.co/0CISuMfzhm,970859138434682880,,wherever Allah SWT takes me☝🏽,,2018-03-06 03:10:30,k_smoove5,490481807
215,@nanairo_namjoon thank you!!!,970859138057203712,,"Boston, MA",,2018-03-06 03:10:30,papaminyoongi,4586142497
216,Some people really be wilding for respect 🙄,970859137675464704,,"Boston, MA",,2018-03-06 03:10:30,DIZZY_617,1973634434
217,"RT @pronounced_ing: ""Some of my favorite movies are by straight white dudes about straight white dudes. And now straight white dudes can wa…",970859137306447872,,idek,,2018-03-06 03:10:30,Chiarixx,133910396
218,RT @reaghanhunt: i like it when my professor tells us to read an article and i see who wrote it and i am like nice i called this guy a bitc…,970859136899604480,,"queens, ny",,2018-03-06 03:10:30,mpnrd,2549089567
219,@ClaireEBFraser @joannclelia @LA_fangirl1 I live in @LuLaRoe leggings outside of work hours.,970859136396267520,,"Boston, MA",,2018-03-06 03:10:30,jamadoria,2882711853
221,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970859134068371456,,"Maryland, USA",,2018-03-06 03:10:29,EmillionRoses,255827666
222,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970859133837676544,,"Toronto, Ontario",,2018-03-06 03:10:29,alexbienband,266757577
224,@joelpollak @BreitbartNews Who the kcuf cares,970859133783158784,,"Boston, MA",,2018-03-06 03:10:29,mmjmcgloin,366031388
225,"RT @emma_sandoe: This quote has been bothering me. 

Medicaid's purpose is not to alleviate poverty. It does that already. It is meant to p…",970859132919205888,,"Madison, Wisconsin, USA",,2018-03-06 03:10:29,navsaria,17666643
226,@GLValentine Yay! *zooms*,970859132034142208,,"Boston, MA",,2018-03-06 03:10:29,juliansinger,5847642
227,@hotmonkey911 @ShaunKing I guess people were bigots against the whites in the south who wanted to keep segregation… https://t.co/oosTodnXmz,970859130838749184,,"Boston, MA",,2018-03-06 03:10:29,IDareUBambi,117248821
228,@heldhimcaptive i’m late but yes,970859129987354624,,"Boston, MA",,2018-03-06 03:10:28,sunlightveins,2604895445
229,RT @unusualImagery: https://t.co/9wkjF799cW,970859125461667840,,MN,,2018-03-06 03:10:27,StayHomble,3013605032
230,Beautiful Pill Box Faux Diamonds and Floral Decorative Lid https://t.co/dKcRremQ8H via @Etsy,970859125386162176,,"Boston, MA",,2018-03-06 03:10:27,11Nancy05,250086384
231,"RT @WWEDanniKing: And your WWE SmackDown Women’s Champion, Spider Gwen! https://t.co/1Q82RFYR9J",970859125302284288,,"Boston, MA",,2018-03-06 03:10:27,WWEDanniKing,145846930
232,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970859124085882880,,"Ottawa, Ontario",,2018-03-06 03:10:27,Engibeer17,228737928
233,"RT @BarrFdn: ""It is not possible to have strong local communities without having a strong arts and culture sector."" Together with @ArtPlace…",970859123641167872,,"Laramie, WY",,2018-03-06 03:10:27,LaramiPublicArt,811687901968744448
234,RT @katieburkie: Our diversity data from the past year is now live: https://t.co/3VeZgvJJci Some great progress to report + much more work…,970859123121295360,,"Boston, MA",,2018-03-06 03:10:27,natalykelly,14454763
235,RT @MaxAbrahms: It’s crucial for the public to understand how foreign governments pay US-based think tanks to provide most of the expert co…,970859122542497792,,United Kingdom,,2018-03-06 03:10:27,alan_alannlane,815729427493613568
236,"RT @techreview: People have searched for years for the genetic fountain of youth, and they have largely come up empty. https://t.co/xTRM7n0…",970859122022387712,,"New York, NY",,2018-03-06 03:10:27,Rosenchild,480875170
237,@somelightcrying Best Picture winners!,970859121577746432,,"Boston, MA",,2018-03-06 03:10:26,rajandelman,109155876
238,@krisalderson Last hour over here 😩,970859121200324608,,"Boston, MA",,2018-03-06 03:10:26,lindadavis175,967379111831375872
239,This is ugly Liz. https://t.co/Lb9bMpDSR4,970859121086840832,,"Boston, MA",,2018-03-06 03:10:26,stoolpresidente,43775786
24,https://t.co/gs8VjEMiPz,970859321520111616,,"Boston, MA",,2018-03-06 03:11:14,tsuda_believer,1889762490
